file	sentence	probability
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"The reason
for this is that the universe bends, in a way we can’t adequately imagine, in conformance with
Einstein’s theory of relativity (which we will get to in due course)."	0.980954647064209
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"For the moment it is
enough to know that we are not adrift in some large, ever-expanding bubble."	0.8191966414451599
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Rather, space
curves, in a way that allows it to be boundless but finite."	0.9843264818191528
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	It is all something of a challenge to intuition.	0.9784215092658997
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	Or as the biologist J.	0.8450203537940979
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	B.	0.8901763558387756
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	S.	0.8776864409446716
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"He might eventually return to the spot where he had started, and would of course be utterly
confounded to explain how that had happened."	0.8963162899017334
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Well, we are in the same position in space as
our puzzled flatlander, only we are flummoxed by a higher dimension."	0.7937932014465332
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"This is the centermost
point of it all.” We are all at the center of it all."	0.8794065713882446
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Actually, we don’t know that for sure; we
can’t prove it mathematically."	0.8972756862640381
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Scientists just assume that we can’t really be the center of the
universe—think what that would imply—but that the phenomenon must be the same for all
observers in all places."	0.7752667665481567
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"But
according to most theories the universe at large—the meta-universe, as it is sometimes
called—is vastly roomier still."	0.8316579461097717
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"According to Rees, the number of light-years to the edge of
this larger, unseen universe would be written not “with ten zeroes, not even with a hundred,
but with millions.” In short, there’s more space than you can imagine already without going to
the trouble of trying to envision some additional beyond."	0.9020503759384155
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Interestingly, the man who found the answer to that question was a cosmologist who
heartily despised the Big Bang as a theory and coined the term “Big Bang” sarcastically, as a
way of mocking it."	0.9865893125534058
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"We’ll get to him shortly, but before we turn to the question of how we got
here, it might be worth taking a few minutes to consider just where exactly “here” is."	0.7910314202308655
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"2 WELCOME TO THE SOLAR SYSTEM
ASTRONOMERS THESE DAYS can do the most amazing things."	0.9868184924125671
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"If someone struck a match
on the Moon, they could spot the flare."	0.8963571786880493
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"From the tiniest throbs and wobbles of distant stars
they can infer the size and character and even potential habitability of planets much too
remote to be seen—planets so distant that it would take us half a million years in a spaceship
to get there."	0.8186194896697998
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Which is why it is all the more remarkable to reflect that until 1978
no one had ever noticed that Pluto has a moon."	0.9913144707679749
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"In the summer of that year, a young
astronomer named James Christy at the U.S."	0.8741773366928101
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Naval Observatory in Flagstaff, Arizona, was
making a routine examination of photographic images of Pluto when he saw that there was
something there—something blurry and uncertain but definitely other than Pluto."	0.8539331555366516
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Consulting a
colleague named Robert Harrington, he concluded that what he was looking at was a moon."	0.9300602674484253
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	And it wasn’t just any moon.	0.9904192686080933
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Relative to the planet, it was the biggest moon in the solar
system."	0.7747787237167358
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Since previously the space occupied by the moon and the space
occupied by Pluto were thought to be one and the same, it meant that Pluto was much smaller
than anyone had supposed—smaller even than Mercury."	0.9626177549362183
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"The answer is that it is partly a matter of where astronomers point their instruments
and partly a matter of what their instruments are designed to detect, and partly it’s just Pluto."	0.840853750705719
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"In the words of the astronomer Clark
Chapman: “Most people think that astronomers get out at night in observatories and scan the
skies."	0.7702774405479431
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Pluto in Christy’s photograph is faint and fuzzy—a piece of
cosmic lint—and its moon is not the romantically backlit, crisply delineated companion orb
you would get in a National Geographic painting, but rather just a tiny and extremely
indistinct hint of additional fuzziness."	0.9182307720184326
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Such was the fuzziness, in fact, that it took seven years
for anyone to spot the moon again and thus independently confirm its existence."	0.9318765997886658
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"One nice touch about Christy’s discovery was that it happened in Flagstaff, for it was there
in 1930 that Pluto had been found in the first place."	0.9954140186309814
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Lowell, who came from one of the
oldest and wealthiest Boston families (the one in the famous ditty about Boston being the
home of the bean and the cod, where Lowells spoke only to Cabots, while Cabots spoke only
to God), endowed the famous observatory that bears his name, but is most indelibly
remembered for his belief that Mars was covered with canals built by industrious Martians for
purposes of conveying water from polar regions to the dry but productive lands nearer the
equator."	0.8931808471679688
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Lowell’s other abiding conviction was that there existed, somewhere out beyond Neptune,
an undiscovered ninth planet, dubbed Planet X."	0.8514572978019714
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Lowell based this belief on irregularities he
detected in the orbits of Uranus and Neptune, and devoted the last years of his life to trying to
find the gassy giant he was certain was out there."	0.9187802672386169
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"However, in 1929, partly as a way of deflecting attention away
from the Mars canal saga (which by now had become a serious embarrassment), the Lowell
Observatory directors decided to resume the search and to that end hired a young man from
Kansas named Clyde Tombaugh."	0.991180956363678
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"Tombaugh had no formal training as an astronomer, but he was diligent and he was astute,
and after a year’s patient searching he somehow spotted Pluto, a faint point of light in a
glittery firmament."	0.9249716401100159
Green Hat Books\Bill Bryson - A Short History of Nearly Everything (2003).pdf	"It was a miraculous find, and what made it all the more striking was that
the observations on which Lowell had predicted the existence of a planet beyond Neptune
proved to be comprehensively erroneous."	0.9373633861541748
